Price,Close,Volume
Ticker,SAPR4.SA,SAPR4.SA
Date,,
2024-09-02,5.660918712615967,797100
2024-09-03,5.728888511657715,1416900
2024-09-04,5.738598346710205,1195100
2024-09-05,5.825988292694092,1694700
2024-09-06,5.874538421630859,1571100
2024-09-09,5.952218055725098,963100
2024-09-10,6.272647380828857,2805900
2024-09-11,6.233807563781738,2611400
2024-09-12,6.369747161865234,1422700
2024-09-13,6.330907344818115,1630900
2024-09-16,6.379457473754883,1437900
2024-09-17,6.369747161865234,1445300
2024-09-18,6.311487197875977,962000
2024-09-19,6.2143874168396,1388300
2024-09-20,6.2143874168396,1022300
2024-09-23,6.097867965698242,1588400
2024-09-24,6.117288112640381,1505600
2024-09-25,5.88424825668335,2387300
2024-09-26,5.8454084396362305,1015100
2024-09-27,5.767728328704834,1025800
2024-09-30,5.787148475646973,1358900
