Price,Close,Volume
Ticker,CEAB3.SA,CEAB3.SA
Date,,
2024-11-01,12.140981674194336,2002500
2024-11-04,12.818662643432617,4070200
2024-11-05,12.885476112365723,2964700
2024-11-06,13.181364059448242,2195000
2024-11-07,12.026443481445312,7627000
2024-11-08,12.179161071777344,3180500
2024-11-11,12.847296714782715,4291300
2024-11-12,12.350966453552246,1595200
2024-11-13,12.522772789001465,2720000
2024-11-14,11.024240493774414,63226600
2024-11-18,11.44421100616455,8486200
2024-11-19,11.826004028320312,7243900
2024-11-21,11.701921463012695,3263500
2024-11-22,11.883271217346191,5679300
2024-11-25,11.997809410095215,3447100
2024-11-26,12.055078506469727,7231300
2024-11-27,11.39648723602295,5633000
2024-11-28,9.907498359680176,11251800
2024-11-29,10.088850021362305,14865400
