Price,Close,Volume
Ticker,BBAS3.SA,BBAS3.SA
Date,,
2025-02-03,27.259872436523438,13290300
2025-02-04,27.417844772338867,16154100
2025-02-05,27.477083206176758,13663000
2025-02-06,27.79302406311035,13960200
2025-02-07,27.427717208862305,15270100
2025-02-10,27.467208862304688,10942700
2025-02-11,27.704164505004883,18486400
2025-02-12,27.25,18063900
2025-02-13,27.10190200805664,19004600
2025-02-14,28.38541603088379,35295700
2025-02-17,28.79021644592285,21145100
2025-02-18,29.076539993286133,27342000
2025-02-19,28.494022369384766,22819400
2025-02-20,27.644926071166992,88971000
2025-02-21,27.625179290771484,20157500
2025-02-24,27.45733642578125,28014300
2025-02-25,27.87200927734375,16895800
2025-02-26,27.714038848876953,22481400
2025-02-27,27.605432510375977,31089200
2025-02-28,26.96367645263672,28266200
