Price,Close,Volume
Ticker,SAPR4.SA,SAPR4.SA
Date,,
2024-07-01,5.1948394775390625,1610400
2024-07-02,5.146289825439453,1364000
2024-07-03,5.2628092765808105,741700
2024-07-04,5.3599090576171875,786200
2024-07-05,5.369619369506836,855600
2024-07-08,5.3599090576171875,584100
2024-07-09,5.379329204559326,534900
2024-07-10,5.330779075622559,517400
2024-07-11,5.2919392585754395,691000
2024-07-12,5.301649570465088,896000
2024-07-15,5.2919392585754395,663800
2024-07-16,5.340489387512207,856400
2024-07-17,5.321069240570068,678500
2024-07-18,5.223969459533691,2217500
2024-07-19,5.175419330596924,844400
2024-07-22,5.24338960647583,1023000
2024-07-23,5.175419330596924,1024500
2024-07-24,5.1948394775390625,1192300
2024-07-25,5.233679294586182,945900
2024-07-26,5.25309944152832,1779500
2024-07-29,5.25309944152832,1249300
2024-07-30,5.418169021606445,1473600
2024-07-31,5.379329204559326,1108600
