Price,Close,Volume
Ticker,TUPY3.SA,TUPY3.SA
Date,,
2025-05-02,21.0,528600
2025-05-05,20.549999237060547,576100
2025-05-06,19.670000076293945,752700
2025-05-07,19.360000610351562,409700
2025-05-08,19.81999969482422,882100
2025-05-09,19.079999923706055,1367300
2025-05-12,19.34000015258789,565100
2025-05-13,19.34000015258789,557100
2025-05-14,19.420000076293945,262400
2025-05-15,18.700000762939453,1018400
2025-05-16,18.43000030517578,919800
2025-05-19,18.959999084472656,743200
2025-05-20,18.979999542236328,552600
2025-05-21,18.709999084472656,561500
2025-05-22,18.809999465942383,360800
2025-05-23,18.93000030517578,251700
2025-05-26,19.020000457763672,215200
2025-05-27,19.850000381469727,804300
2025-05-28,19.760000228881836,325600
