Price,Close,Volume
Ticker,CEAB3.SA,CEAB3.SA
Date,,
2025-05-02,13.210000038146973,3227900
2025-05-05,12.770000457763672,2930300
2025-05-06,12.84000015258789,1825000
2025-05-07,12.880000114440918,3185000
2025-05-08,14.600000381469727,9693700
2025-05-09,14.710000038146973,3174900
2025-05-12,15.289999961853027,3532400
2025-05-13,15.9399995803833,3508600
2025-05-14,15.979999542236328,3936500
2025-05-15,16.5,3369400
2025-05-16,16.610000610351562,2463000
2025-05-19,17.579999923706055,3363500
2025-05-20,17.559999465942383,3266700
2025-05-21,16.700000762939453,5415400
2025-05-22,17.149999618530273,3777200
2025-05-23,17.059999465942383,2966600
2025-05-26,17.209999084472656,1522400
2025-05-27,17.59000015258789,3139000
2025-05-28,17.989999771118164,2001000
