Price,Close,Volume
Ticker,BBDC3.SA,BBDC3.SA
Date,,
2025-02-03,10.74222469329834,6323600
2025-02-04,10.700448989868164,6547000
2025-02-05,10.856802940368652,7975900
2025-02-06,10.974067687988281,7145900
2025-02-07,10.632044792175293,12528700
2025-02-10,10.719993591308594,5708700
2025-02-11,10.798171043395996,8293000
2025-02-12,10.397514343261719,23200200
2025-02-13,10.583183288574219,9395700
2025-02-14,10.856802940368652,7582000
2025-02-17,10.886119842529297,6132700
2025-02-18,10.856802940368652,6086700
2025-02-19,10.65158748626709,5564400
2025-02-20,10.661360740661621,4382600
2025-02-21,10.632044792175293,7533300
2025-02-24,10.446374893188477,9886300
2025-02-25,10.534323692321777,5997800
2025-02-26,10.407285690307617,8615100
2025-02-27,10.338882446289062,10259500
2025-02-28,10.123894691467285,21153200
