Price,Close,Volume
Ticker,BBDC3.SA,BBDC3.SA
Date,,
2024-09-02,13.05866813659668,2879800
2024-09-03,13.251945495605469,5143100
2024-09-04,13.326552391052246,5214100
2024-09-05,13.410484313964844,3444200
2024-09-06,13.214643478393555,3208700
2024-09-09,13.251945495605469,3441600
2024-09-10,13.289249420166016,6119800
2024-09-11,13.084080696105957,5430100
2024-09-12,13.000150680541992,3954400
2024-09-13,13.009476661682129,3930700
2024-09-16,12.944195747375488,2938500
2024-09-17,12.850937843322754,3313900
2024-09-18,12.701725959777832,3663000
2024-09-19,12.571163177490234,4085300
2024-09-20,12.356669425964355,7293200
2024-09-23,12.058246612548828,11293900
2024-09-24,12.002290725708008,7796800
2024-09-25,12.020942687988281,6128300
2024-09-26,12.272738456726074,7960900
2024-09-27,12.347346305847168,8444700
2024-09-30,12.207459449768066,5907400
