Price,Close,Volume
Ticker,SIMH3.SA,SIMH3.SA
Date,,
2025-02-03,3.471764326095581,11472100
2025-02-04,3.452038526535034,4638900
2025-02-05,3.3534088134765625,5293000
2025-02-06,3.3139567375183105,5785400
2025-02-07,3.215327262878418,6450300
2025-02-10,3.3139567375183105,4722400
2025-02-11,3.5408051013946533,5640800
2025-02-12,3.5408051013946533,3335300
2025-02-13,3.4816274642944336,3967000
2025-02-14,3.9057350158691406,8930800
2025-02-17,4.162171840667725,6840000
2025-02-18,4.122720241546631,5314600
2025-02-19,3.9057350158691406,4163200
2025-02-20,3.6887497901916504,5494100
2025-02-21,3.5506680011749268,10406600
2025-02-24,3.3928606510162354,6076000
2025-02-25,3.3534088134765625,3918300
2025-02-26,3.2646420001983643,6209100
2025-02-27,3.195601463317871,4626500
2025-02-28,3.0772457122802734,5802200
