Price,Close,Volume
Ticker,TUPY3.SA,TUPY3.SA
Date,,
2024-07-01,22.01801109313965,588900
2024-07-02,22.34762191772461,453800
2024-07-03,22.95975685119629,575500
2024-07-04,23.684900283813477,558300
2024-07-05,23.468299865722656,445800
2024-07-08,23.355289459228516,546700
2024-07-09,23.48713493347168,468000
2024-07-10,23.110437393188477,441600
2024-07-11,23.788494110107422,448400
2024-07-12,24.080434799194336,1307400
2024-07-15,24.1463565826416,442900
2024-07-16,24.40062713623047,435400
2024-07-17,24.993928909301758,875800
2024-07-18,24.28761863708496,993900
2024-07-19,24.1463565826416,383600
2024-07-22,24.45713233947754,244000
2024-07-23,24.155773162841797,437000
2024-07-24,23.920337677001953,353200
2024-07-25,23.458881378173828,429300
2024-07-26,23.666065216064453,452000
2024-07-29,23.477718353271484,281900
2024-07-30,23.223445892333984,266700
2024-07-31,23.26111602783203,537700
