Price,Close,Volume
Ticker,CEAB3.SA,CEAB3.SA
Date,,
2025-04-01,11.048727989196777,4005100
2025-04-02,11.627090454101562,4710600
2025-04-03,12.015990257263184,5397200
2025-04-04,11.288049697875977,4512700
2025-04-07,10.889179229736328,4039000
2025-04-08,10.799433708190918,3075500
2025-04-09,11.577231407165527,4047500
2025-04-10,11.666977882385254,2979100
2025-04-11,12.015990257263184,4056000
2025-04-14,12.3849458694458,3596700
2025-04-15,12.414860725402832,3019200
2025-04-16,12.315143585205078,2739500
2025-04-17,12.684099197387695,2834400
2025-04-22,12.624268531799316,2456200
2025-04-23,12.88353443145752,4547200
2025-04-24,13.392095565795898,3745700
2025-04-25,13.382123947143555,3705800
2025-04-28,13.382123947143555,2276700
2025-04-29,13.053054809570312,4764500
2025-04-30,13.27243423461914,2641300
