Price,Close,Volume
Ticker,BBDC4.SA,BBDC4.SA
Date,,
2024-10-01,13.890738487243652,29701400
2024-10-02,14.391579627990723,48598900
2024-10-03,14.240090370178223,34496900
2024-10-04,14.259025573730469,23637900
2024-10-07,14.391579627990723,28305600
2024-10-08,14.410516738891602,22407600
2024-10-09,14.126472473144531,31287500
2024-10-10,14.202217102050781,21996700
2024-10-11,14.012853622436523,35337900
2024-10-14,14.22115421295166,22762100
2024-10-15,14.344239234924316,29965600
2024-10-16,14.29689884185791,55542100
2024-10-17,14.391579627990723,29445500
2024-10-18,14.50519847869873,39996000
2024-10-21,14.467326164245605,22922500
2024-10-22,14.372645378112793,32416400
2024-10-23,14.315835952758789,19789900
2024-10-24,14.344239234924316,24512500
2024-10-25,14.135940551757812,31639200
2024-10-28,14.391579627990723,22941700
2024-10-29,14.183279991149902,32485200
2024-10-30,14.230621337890625,28738700
2024-10-31,13.605722427368164,84313700
