Price,Close,Volume
Ticker,CEAB3.SA,CEAB3.SA
Date,,
2025-02-03,9.722481727600098,2088300
2025-02-04,9.552961349487305,3480800
2025-02-05,9.443272590637207,2011300
2025-02-06,9.672622680664062,2259900
2025-02-07,9.622763633728027,4544000
2025-02-10,9.752396583557129,1788100
2025-02-11,9.842143058776855,2270500
2025-02-12,9.34355354309082,2774200
2025-02-13,9.403385162353516,2282200
2025-02-14,10.270929336547852,4921800
2025-02-17,10.609970092773438,2497700
2025-02-18,10.310816764831543,3610600
2025-02-19,10.021635055541992,2753800
2025-02-20,9.971776008605957,3055900
2025-02-21,9.762368202209473,4639500
2025-02-24,9.164061546325684,2699300
2025-02-25,9.144118309020996,2412200
2025-02-26,8.924738883972168,3737100
2025-02-27,9.832170486450195,11464600
2025-02-28,9.842143058776855,9373900
