Price,Close,Volume
Ticker,TUPY3.SA,TUPY3.SA
Date,,
2025-02-03,21.260000228881836,546100
2025-02-04,21.209999084472656,481700
2025-02-05,20.889999389648438,362800
2025-02-06,21.049999237060547,297700
2025-02-07,20.649999618530273,230500
2025-02-10,20.889999389648438,266100
2025-02-11,21.200000762939453,259200
2025-02-12,20.579999923706055,221700
2025-02-13,20.639999389648438,323300
2025-02-14,21.31999969482422,405900
2025-02-17,21.31999969482422,386400
2025-02-18,21.059999465942383,246800
2025-02-19,21.079999923706055,436300
2025-02-20,21.209999084472656,456300
2025-02-21,20.8799991607666,416600
2025-02-24,20.770000457763672,353900
2025-02-25,20.770000457763672,303800
2025-02-26,20.780000686645508,260100
2025-02-27,20.6299991607666,512300
2025-02-28,20.600000381469727,396800
