Price,Close,Volume
Ticker,BBAS3.SA,BBAS3.SA
Date,,
2024-06-03,24.910127639770508,27700400
2024-06-04,24.9835262298584,18277800
2024-06-05,25.0385799407959,14021500
2024-06-06,25.368877410888672,13834300
2024-06-07,24.937654495239258,13651100
2024-06-10,24.965177536010742,12719000
2024-06-11,25.240427017211914,11037400
2024-06-12,24.762670516967773,19141600
2024-06-13,24.93061065673828,13566600
2024-06-14,24.868783950805664,11155000
2024-06-17,24.868783950805664,10363900
2024-06-18,24.520902633666992,22540300
2024-06-19,24.699542999267578,12079600
2024-06-20,24.812368392944336,16467900
2024-06-21,25.01921844482422,34467200
2024-06-24,25.20726203918457,13258500
2024-06-25,25.28247833251953,10743600
2024-06-26,25.113237380981445,15089500
2024-06-27,25.103839874267578,17283200
2024-06-28,25.113237380981445,15567200
