Price,Close,Volume
Ticker,SLCE3.SA,SLCE3.SA
Date,,
2025-05-02,19.473966598510742,2394800
2025-05-05,19.153127670288086,2576900
2025-05-06,19.31999969482422,1636200
2025-05-07,19.299999237060547,1793100
2025-05-08,19.329999923706055,1612700
2025-05-09,18.90999984741211,4462300
2025-05-12,18.8799991607666,3644000
2025-05-13,18.979999542236328,3513000
2025-05-14,18.65999984741211,3239400
2025-05-15,19.040000915527344,2100200
2025-05-16,18.989999771118164,1905600
2025-05-19,18.8799991607666,1859100
2025-05-20,18.899999618530273,1329800
2025-05-21,18.520000457763672,1106100
2025-05-22,18.360000610351562,2183800
2025-05-23,18.8799991607666,2326300
2025-05-26,18.8700008392334,1835000
2025-05-27,19.15999984741211,2677900
2025-05-28,19.290000915527344,1660700
