Price,Close,Volume
Ticker,SLCE3.SA,SLCE3.SA
Date,,
2024-10-01,17.88921546936035,2842600
2024-10-02,18.015607833862305,1914700
2024-10-03,17.461429595947266,3904100
2024-10-04,17.432262420654297,2335000
2024-10-07,17.101701736450195,2588900
2024-10-08,17.179479598999023,2610100
2024-10-09,17.043367385864258,1766300
2024-10-10,16.741971969604492,2160700
2024-10-11,16.625303268432617,1712600
2024-10-14,16.683637619018555,1972400
2024-10-15,16.848918914794922,1640700
2024-10-16,16.95586585998535,2768700
2024-10-17,16.693361282348633,1651700
2024-10-18,16.576690673828125,1585300
2024-10-21,16.800308227539062,1299000
2024-10-22,16.868364334106445,1786800
2024-10-23,16.7225284576416,2210200
2024-10-24,16.89752960205078,1578400
2024-10-25,16.741971969604492,2312600
2024-10-28,16.7225284576416,1597500
2024-10-29,16.712804794311523,3313500
2024-10-30,16.868364334106445,1736700
2024-10-31,16.53780174255371,1786800
