Price,Close,Volume
Ticker,TUPY3.SA,TUPY3.SA
Date,,
2025-01-02,21.65999984741211,1182800
2025-01-03,21.360000610351562,2812000
2025-01-06,21.649999618530273,766500
2025-01-07,21.829999923706055,404000
2025-01-08,21.950000762939453,450700
2025-01-09,21.68000030517578,520900
2025-01-10,21.280000686645508,268300
2025-01-13,21.280000686645508,325600
2025-01-14,21.200000762939453,280400
2025-01-15,22.1200008392334,537900
2025-01-16,21.950000762939453,336200
2025-01-17,21.739999771118164,329800
2025-01-20,21.780000686645508,256400
2025-01-21,21.530000686645508,381100
2025-01-22,21.579999923706055,611500
2025-01-23,21.100000381469727,901900
2025-01-24,21.690000534057617,504100
2025-01-27,21.8700008392334,432300
2025-01-28,21.299999237060547,496700
2025-01-29,21.280000686645508,457200
2025-01-30,21.90999984741211,781400
2025-01-31,21.3799991607666,475100
