Price,Close,Volume
Ticker,SLCE3.SA,SLCE3.SA
Date,,
2024-06-03,16.946142196655273,3681500
2024-06-04,17.461429595947266,4903400
2024-06-05,17.043367385864258,2571100
2024-06-06,17.072532653808594,1225400
2024-06-07,16.77113914489746,2761800
2024-06-10,16.751693725585938,2106700
2024-06-11,17.072532653808594,1810300
2024-06-12,17.01420021057129,1871300
2024-06-13,17.072532653808594,1430900
2024-06-14,17.14059066772461,961900
2024-06-17,17.11142349243164,1083000
2024-06-18,17.033645629882812,1931100
2024-06-19,17.179479598999023,2794200
2024-06-20,17.208648681640625,1856100
2024-06-21,16.975309371948242,4852300
2024-06-24,16.95586585998535,2147600
2024-06-25,16.90725326538086,1684100
2024-06-26,16.89752960205078,1804600
2024-06-27,17.06281089782715,1639600
2024-06-28,16.965587615966797,3949900
