Price,Close,Volume
Ticker,LJQQ3.SA,LJQQ3.SA
Date,,
2025-01-02,2.119999885559082,4053700
2025-01-03,2.069999933242798,1838800
2025-01-06,2.1700000762939453,5634200
2025-01-07,2.1600000858306885,2633400
2025-01-08,2.069999933242798,4561300
2025-01-09,2.0799999237060547,1596100
2025-01-10,2.059999942779541,2682200
2025-01-13,2.0199999809265137,2548200
2025-01-14,2.0299999713897705,2300000
2025-01-15,2.1500000953674316,6498800
2025-01-16,2.119999885559082,6890300
2025-01-17,2.0899999141693115,2007300
2025-01-20,2.049999952316284,2558900
2025-01-21,2.0299999713897705,2276200
2025-01-22,2.0799999237060547,4449500
2025-01-23,2.0299999713897705,5686000
2025-01-24,2.1500000953674316,6363500
2025-01-27,2.240000009536743,5222000
2025-01-28,2.180000066757202,2866900
2025-01-29,2.200000047683716,3380600
2025-01-30,2.3299999237060547,3805700
2025-01-31,2.319999933242798,2782200
