Price,Close,Volume
Ticker,SIMH3.SA,SIMH3.SA
Date,,
2025-03-05,2.988478899002075,5507000
2025-03-06,3.008204936981201,5285800
2025-03-07,3.235053300857544,6065200
2025-03-10,3.2449162006378174,4226600
2025-03-11,3.323819875717163,4264600
2025-03-12,3.3336830139160156,5092800
2025-03-13,3.274505138397217,2973700
2025-03-14,3.5999832153320312,5803700
2025-03-17,4.02409029006958,8833500
2025-03-18,3.974776029586792,7279300
2025-03-19,4.063542366027832,5185200
2025-03-20,4.073405742645264,5414500
2025-03-21,4.102993965148926,12140800
2025-03-24,4.02409029006958,4987500
2025-03-25,4.369294166564941,9670100
2025-03-26,4.556690692901611,8897200
2025-03-27,4.625731468200684,16982400
2025-03-28,4.310116291046143,8967800
2025-03-31,4.004364490509033,9345200
