Price,Close,Volume
Ticker,SIMH3.SA,SIMH3.SA
Date,,
2024-06-03,6.184080600738525,4167100
2024-06-04,5.986821174621582,4424600
2024-06-05,5.907917022705078,5872700
2024-06-06,6.026273250579834,3764900
2024-06-07,5.720520973205566,4654800
2024-06-10,5.454221248626709,4657500
2024-06-11,5.690931797027588,2823800
2024-06-12,5.464083671569824,3843500
2024-06-13,5.20764684677124,4189500
2024-06-14,5.316139221191406,2865400
2024-06-17,5.089291095733643,2722900
2024-06-18,5.158331871032715,3316400
2024-06-19,5.227372646331787,1478100
2024-06-20,5.335865020751953,3459200
2024-06-21,5.414768695831299,2494100
2024-06-24,5.54298734664917,2648900
2024-06-25,5.473947048187256,1703400
2024-06-26,5.444357872009277,1747500
2024-06-27,5.503535747528076,5874300
2024-06-28,5.256961345672607,3882700
