Price,Close,Volume
Ticker,BBAS3.SA,BBAS3.SA
Date,,
2025-04-01,28.329999923706055,14219000
2025-04-02,28.350000381469727,9089100
2025-04-03,28.510000228881836,14824700
2025-04-04,27.979999542236328,15612700
2025-04-07,27.68000030517578,22342100
2025-04-08,27.6299991607666,21884600
2025-04-09,27.75,28796100
2025-04-10,27.559999465942383,18618400
2025-04-11,27.799999237060547,14793700
2025-04-14,28.06999969482422,13391400
2025-04-15,27.770000457763672,25468600
2025-04-16,27.649999618530273,21762700
2025-04-17,27.43000030517578,17336900
2025-04-22,27.780000686645508,14220700
2025-04-23,28.040000915527344,13812200
2025-04-24,27.700000762939453,37053800
2025-04-25,28.010000228881836,17884400
2025-04-28,28.350000381469727,14161300
2025-04-29,28.5,15861200
2025-04-30,28.93000030517578,15925000
