Price,Close,Volume
Ticker,SAPR4.SA,SAPR4.SA
Date,,
2025-02-03,5.25,1507800
2025-02-04,5.309999942779541,2085100
2025-02-05,5.380000114440918,1727100
2025-02-06,5.380000114440918,1387200
2025-02-07,5.380000114440918,1500700
2025-02-10,5.440000057220459,1000000
2025-02-11,5.440000057220459,947900
2025-02-12,5.409999847412109,1230700
2025-02-13,5.409999847412109,1073500
2025-02-14,5.409999847412109,2812200
2025-02-17,5.489999771118164,1951400
2025-02-18,5.489999771118164,1855300
2025-02-19,5.460000038146973,1481700
2025-02-20,5.420000076293945,1625600
2025-02-21,5.449999809265137,1624700
2025-02-24,5.389999866485596,1124800
2025-02-25,5.340000152587891,791300
2025-02-26,5.440000057220459,1474300
2025-02-27,5.360000133514404,1402900
2025-02-28,5.360000133514404,1953100
