Price,Close,Volume
Ticker,LJQQ3.SA,LJQQ3.SA
Date,,
2024-06-03,4.057302951812744,3906700
2024-06-04,3.972184419631958,2932900
2024-06-05,3.9154388904571533,2581900
2024-06-06,4.066760540008545,3934500
2024-06-07,3.9059815406799316,3033700
2024-06-10,3.88706636428833,2072600
2024-06-11,4.019472599029541,1813700
2024-06-12,3.9059815406799316,2215600
2024-06-13,3.7735753059387207,3664000
2024-06-14,3.754660129547119,2253500
2024-06-17,3.5182206630706787,2755300
2024-06-18,3.4898478984832764,3243500
2024-06-19,3.5371358394622803,3143000
2024-06-20,3.5371358394622803,2910000
2024-06-21,3.6127963066101074,3471900
2024-06-24,3.678999662399292,2656900
2024-06-25,3.622253894805908,2608400
2024-06-26,3.584423542022705,2032300
2024-06-27,3.678999662399292,1936800
2024-06-28,3.5182206630706787,3990800
