Price,Close,Volume
Ticker,CEAB3.SA,CEAB3.SA
Date,,
2024-07-01,8.933929443359375,1954600
2024-07-02,8.762124061584473,3229800
2024-07-03,9.163005828857422,3434600
2024-07-04,9.563886642456055,2003900
2024-07-05,9.53525161743164,1839600
2024-07-08,9.411169052124023,5497000
2024-07-09,9.487527847290039,1530600
2024-07-10,9.821596145629883,2911700
2024-07-11,10.499277114868164,2671800
2024-07-12,10.060215950012207,2566400
2024-07-15,10.0697603225708,1429100
2024-07-16,9.687968254089355,1952400
2024-07-17,9.411169052124023,2370500
2024-07-18,8.800302505493164,4583000
2024-07-19,8.87666130065918,1837700
2024-07-22,8.972108840942383,2302300
2024-07-23,8.513958930969238,3005900
2024-07-24,8.218070030212402,3298400
2024-07-25,8.01762866973877,2073700
2024-07-26,8.141711235046387,2119900
2024-07-29,8.01762866973877,1787300
2024-07-30,7.931726932525635,1625200
2024-07-31,8.055808067321777,1863600
