Price,Close,Volume
Ticker,LJQQ3.SA,LJQQ3.SA
Date,,
2025-03-05,2.0899999141693115,2067500
2025-03-06,2.140000104904175,2940700
2025-03-07,2.180000066757202,3808800
2025-03-10,2.2100000381469727,4787100
2025-03-11,2.2100000381469727,3359500
2025-03-12,2.2200000286102295,1475900
2025-03-13,2.1600000858306885,1247000
2025-03-14,2.3299999237060547,3640300
2025-03-17,2.3499999046325684,2346700
2025-03-18,2.3399999141693115,2090000
2025-03-19,2.369999885559082,2135800
2025-03-20,2.309999942779541,2382000
2025-03-21,2.380000114440918,7480300
2025-03-24,2.390000104904175,2543900
2025-03-25,2.5899999141693115,3953200
2025-03-26,2.859999895095825,6737800
2025-03-27,2.990000009536743,7948700
2025-03-28,2.950000047683716,6090100
2025-03-31,2.7100000381469727,3900700
