Price,Close,Volume
Ticker,BBDC3.SA,BBDC3.SA
Date,,
2025-04-01,11.196684837341309,7483600
2025-04-02,11.163982391357422,6388400
2025-04-03,11.373682022094727,10469400
2025-04-04,11.153996467590332,7154100
2025-04-07,11.014196395874023,11571000
2025-04-08,10.734598159790039,9068100
2025-04-09,11.084096908569336,14919100
2025-04-10,11.074110984802246,7576100
2025-04-11,11.163982391357422,6381900
2025-04-14,11.343724250793457,7972100
2025-04-15,11.363696098327637,7650000
2025-04-16,11.39365291595459,9897600
2025-04-17,11.40363883972168,6993800
2025-04-22,11.343724250793457,6582500
2025-04-23,11.673251152038574,6561700
2025-04-24,11.892935752868652,6909400
2025-04-25,11.952850341796875,6043800
2025-04-28,11.922892570495605,4666800
2025-04-29,12.082664489746094,5149300
2025-04-30,12.212477684020996,8451100
