Price,Close,Volume
Ticker,TUPY3.SA,TUPY3.SA
Date,,
2025-04-01,17.979999542236328,815900
2025-04-02,18.0,734700
2025-04-03,18.040000915527344,1240600
2025-04-04,17.5,1477600
2025-04-07,17.56999969482422,1061100
2025-04-08,17.549999237060547,1019300
2025-04-09,17.969999313354492,1134700
2025-04-10,18.040000915527344,957900
2025-04-11,18.940000534057617,1161900
2025-04-14,20.100000381469727,1419400
2025-04-15,21.1200008392334,1214100
2025-04-16,22.5,1446600
2025-04-17,23.530000686645508,1899600
2025-04-22,23.709999084472656,1893900
2025-04-23,22.540000915527344,2053300
2025-04-24,21.670000076293945,2050900
2025-04-25,22.75,1676200
2025-04-28,22.459999084472656,1017500
2025-04-29,21.5,812400
2025-04-30,21.450000762939453,726800
