Price,Close,Volume
Ticker,SAPR4.SA,SAPR4.SA
Date,,
2024-11-01,5.155999660491943,1835900
2024-11-04,5.185129642486572,1623500
2024-11-05,5.175419330596924,1602100
2024-11-06,5.165709972381592,1354000
2024-11-07,5.0977396965026855,2084100
2024-11-08,5.117159843444824,1765300
2024-11-11,5.1948394775390625,1618900
2024-11-12,5.1948394775390625,1155600
2024-11-13,5.049189567565918,1262400
2024-11-14,5.078320026397705,2384000
2024-11-18,5.049189567565918,1837700
2024-11-19,5.058899879455566,1442000
2024-11-21,5.010349750518799,1906000
2024-11-22,5.107450008392334,1881500
2024-11-25,5.088029384613037,1968500
2024-11-26,5.24338960647583,1574400
2024-11-27,5.447299003601074,2788500
2024-11-28,5.544398784637451,3738500
2024-11-29,5.88424825668335,2805400
