Price,Close,Volume
Ticker,BBAS3.SA,BBAS3.SA
Date,,
2025-01-02,23.616666793823242,14492900
2025-01-03,23.438947677612305,13778900
2025-01-06,23.656158447265625,12112300
2025-01-07,23.942481994628906,15724400
2025-01-08,23.853622436523438,16417000
2025-01-09,23.962228775024414,8286700
2025-01-10,23.90298843383789,17167200
2025-01-13,23.90298843383789,9941700
2025-01-14,24.3374080657959,18049200
2025-01-15,24.949546813964844,19626500
2025-01-16,25.058151245117188,13590200
2025-01-17,25.028532028198242,13271300
2025-01-20,25.10751724243164,10499700
2025-01-21,25.3346004486084,10675500
2025-01-22,25.79863929748535,19236600
2025-01-23,26.38115882873535,30067700
2025-01-24,26.282426834106445,9081200
2025-01-27,27.35860252380371,21719600
2025-01-28,27.18088722229004,13016900
2025-01-29,27.092029571533203,11592900
2025-01-30,27.289491653442383,22311000
2025-01-31,27.3289852142334,19675000
