Price,Close,Volume
Ticker,BBDC3.SA,BBDC3.SA
Date,,
2024-10-01,12.273240089416504,7168600
2024-10-02,12.668296813964844,8598900
2024-10-03,12.545209884643555,5277200
2024-10-04,12.583084106445312,5328800
2024-10-07,12.59255313873291,4336200
2024-10-08,12.658829689025879,5212400
2024-10-09,12.365317344665527,8053100
2024-10-10,12.469466209411621,3579000
2024-10-11,12.299041748046875,4387700
2024-10-14,12.469466209411621,3830100
2024-10-15,12.497871398925781,4894000
2024-10-16,12.526275634765625,9368400
2024-10-17,12.583084106445312,6833900
2024-10-18,12.630424499511719,6050400
2024-10-21,12.602020263671875,5094400
2024-10-22,12.53574275970459,6604100
2024-10-23,12.497871398925781,4575600
2024-10-24,12.554680824279785,4015300
2024-10-25,12.412657737731934,4239100
2024-10-28,12.620957374572754,3435000
2024-10-29,12.450531005859375,5084600
2024-10-30,12.488402366638184,6977800
2024-10-31,12.062339782714844,15298100
