Price,Close,Volume
Ticker,BBDC4.SA,BBDC4.SA
Date,,
2024-09-02,14.535310745239258,17133800
2024-09-03,14.69294548034668,26984600
2024-09-04,14.804888725280762,33458800
2024-09-05,14.935494422912598,29843800
2024-09-06,14.646299362182617,19284000
2024-09-09,14.69294548034668,16779800
2024-09-10,14.739588737487793,27410100
2024-09-11,14.571669578552246,19715400
2024-09-12,14.506367683410645,21793200
2024-09-13,14.506367683410645,27724900
2024-09-16,14.394421577453613,27880800
2024-09-17,14.301132202148438,34079400
2024-09-18,14.217171669006348,32088700
2024-09-19,14.02126693725586,38153100
2024-09-20,13.76005744934082,57966500
2024-09-23,13.405562400817871,45384200
2024-09-24,13.386903762817383,44927000
2024-09-25,13.470863342285156,44200800
2024-09-26,13.816031455993652,58564400
2024-09-27,13.937305450439453,44021100
2024-09-30,13.713414192199707,37058100
