Price,Close,Volume
Ticker,BBDC3.SA,BBDC3.SA
Date,,
2025-03-05,10.309565544128418,9273200
2025-03-06,10.395279884338379,4839100
2025-03-07,10.512740135192871,6027700
2025-03-10,10.395279884338379,6826800
2025-03-11,10.287606239318848,6207900
2025-03-12,10.336548805236816,5193200
2025-03-13,10.454010009765625,8097700
2025-03-14,10.855334281921387,9505300
2025-03-17,11.041313171386719,7631400
2025-03-18,10.982583045959473,6488100
2025-03-19,11.109832763671875,8090100
2025-03-20,10.943428993225098,8884300
2025-03-21,11.119619369506836,12585600
2025-03-24,11.256658554077148,7452600
2025-03-25,11.34475326538086,11495200
2025-03-26,11.540521621704102,9927100
2025-03-27,11.442636489868164,5857200
2025-03-28,11.37411880493164,5302900
2025-03-31,11.109832763671875,6412200
