Price,Close,Volume
Ticker,SIMH3.SA,SIMH3.SA
Date,,
2024-11-01,4.911757469177246,3582700
2024-11-04,5.365454196929932,3909400
2024-11-05,5.493672847747803,3253700
2024-11-06,5.523261547088623,4437700
2024-11-07,5.227372646331787,2898500
2024-11-08,5.079428195953369,4246900
2024-11-11,5.256961345672607,2514600
2024-11-12,5.178057670593262,2185100
2024-11-13,5.079428195953369,4480700
2024-11-14,4.980798721313477,4719000
2024-11-18,4.941346645355225,3235100
2024-11-19,5.158331871032715,3367500
2024-11-21,5.158331871032715,3931700
2024-11-22,5.375317096710205,4375800
2024-11-25,5.54298734664917,4374100
2024-11-26,5.464083671569824,4737300
2024-11-27,5.0695648193359375,3627300
2024-11-28,4.566554069519043,11249600
2024-11-29,4.556690692901611,9370900
