Price,Close,Volume
Ticker,SLCE3.SA,SLCE3.SA
Date,,
2025-01-02,16.839195251464844,2017600
2025-01-03,16.54752540588379,1765800
2025-01-06,16.741971969604492,1793900
2025-01-07,16.848918914794922,2067000
2025-01-08,16.654470443725586,1596500
2025-01-09,16.90725326538086,1139000
2025-01-10,16.712804794311523,2676400
2025-01-13,16.88780975341797,2475800
2025-01-14,17.198925018310547,1608200
2025-01-15,17.286426544189453,1626700
2025-01-16,17.208648681640625,1476700
2025-01-17,17.510042190551758,1299700
2025-01-20,17.490596771240234,1428700
2025-01-21,17.539209365844727,1116000
2025-01-22,17.500320434570312,2131100
2025-01-23,17.616989135742188,1482500
2025-01-24,17.335039138793945,4845000
2025-01-27,17.568376541137695,2930200
2025-01-28,17.169757843017578,1826000
2025-01-29,17.033645629882812,2448700
2025-01-30,17.39337158203125,3809400
2025-01-31,16.87808609008789,2959200
