Price,Close,Volume
Ticker,SLCE3.SA,SLCE3.SA
Date,,
2024-07-01,18.190608978271484,7088400
2024-07-02,18.61839485168457,5668800
2024-07-03,18.35589027404785,2341500
2024-07-04,18.52117156982422,1402800
2024-07-05,18.27811050415039,1959400
2024-07-08,18.49200439453125,2257100
2024-07-09,18.560060501098633,1846700
2024-07-10,18.589229583740234,1673700
2024-07-11,18.62811851501465,2214400
2024-07-12,18.579505920410156,1247600
2024-07-15,18.43366813659668,1527300
2024-07-16,18.812843322753906,2874700
2024-07-17,18.842010498046875,1488000
2024-07-18,18.77395248413086,2825700
2024-07-19,18.812843322753906,1362600
2024-07-22,18.472558975219727,1977800
2024-07-23,18.180889129638672,1741700
2024-07-24,17.937828063964844,1316500
2024-07-25,17.73365592956543,1046300
2024-07-26,17.81143569946289,790600
2024-07-29,17.69476890563965,817700
2024-07-30,17.500320434570312,2037200
2024-07-31,17.461429595947266,3057000
