Price,Close,Volume
Ticker,LJQQ3.SA,LJQQ3.SA
Date,,
2025-05-02,2.8299999237060547,1260100
2025-05-05,2.75,1017700
2025-05-06,2.6600000858306885,2976700
2025-05-07,2.700000047683716,1799700
2025-05-08,2.75,6713300
2025-05-09,2.859999895095825,5232500
2025-05-12,3.299999952316284,10703500
2025-05-13,3.140000104904175,5384300
2025-05-14,3.259999990463257,4515400
2025-05-15,3.0199999809265137,3289700
2025-05-16,3.0799999237060547,3045800
2025-05-19,3.059999942779541,2784600
2025-05-20,3.200000047683716,3295800
2025-05-21,3.119999885559082,3318400
2025-05-22,3.1700000762939453,2896200
2025-05-23,3.0799999237060547,3536500
2025-05-26,3.0799999237060547,1352000
2025-05-27,3.2100000381469727,3190600
2025-05-28,3.059999942779541,2569500
