Price,Close,Volume
Ticker,CEAB3.SA,CEAB3.SA
Date,,
2024-12-02,9.859774589538574,4018600
2024-12-03,9.93613338470459,4554800
2024-12-04,9.754782676696777,5572900
2024-12-05,9.792962074279785,7256000
2024-12-06,9.602065086364746,4977300
2024-12-09,9.726147651672363,2896800
2024-12-10,10.270201683044434,3728900
2024-12-11,10.403827667236328,4552800
2024-12-12,9.783416748046875,3814300
2024-12-13,9.458892822265625,4484000
2024-12-16,9.420714378356934,2711300
2024-12-17,9.563886642456055,6142100
2024-12-18,9.019832611083984,4674700
2024-12-19,9.201184272766113,7579400
2024-12-20,9.306177139282227,5127000
2024-12-23,8.752578735351562,2696000
2024-12-26,8.399420738220215,3632900
2024-12-27,8.084443092346191,4956800
2024-12-30,7.683561325073242,5347400
