Price,Close,Volume
Ticker,SIMH3.SA,SIMH3.SA
Date,,
2024-12-02,4.39888334274292,4554700
2024-12-03,4.3495683670043945,6869200
2024-12-04,4.21148681640625,4002800
2024-12-05,4.142446041107178,5153500
2024-12-06,3.9649126529693604,4757000
2024-12-09,3.846557378768921,5356100
2024-12-10,4.142446041107178,4843600
2024-12-11,4.270664691925049,6253300
2024-12-12,3.9846386909484863,4604300
2024-12-13,3.659160852432251,12210600
2024-12-16,3.4421756267547607,11539200
2024-12-17,3.4421756267547607,7932100
2024-12-18,3.254779100418091,7080600
2024-12-19,3.2449162006378174,7365200
2024-12-20,3.5605311393737793,14186100
2024-12-23,3.5408051013946533,3593100
2024-12-26,3.4619014263153076,4188600
2024-12-27,3.471764326095581,3682100
2024-12-30,3.4619014263153076,2359100
