Price,Close,Volume
Ticker,BBDC3.SA,BBDC3.SA
Date,,
2025-01-02,10.208284378051758,11868100
2025-01-03,10.06900691986084,13588000
2025-01-06,10.225114822387695,8487400
2025-01-07,10.342196464538574,8738700
2025-01-08,10.147059440612793,7765700
2025-01-09,10.166573524475098,5846200
2025-01-10,10.059249877929688,11490400
2025-01-13,10.078763961791992,10124100
2025-01-14,10.293413162231445,10812700
2025-01-15,10.654414176940918,8746600
2025-01-16,10.527575492858887,5390700
2025-01-17,10.390979766845703,6521400
2025-01-20,10.469035148620605,3688200
2025-01-21,10.48854923248291,5509400
2025-01-22,10.371467590332031,8417600
2025-01-23,10.225114822387695,9453400
2025-01-24,10.166573524475098,7012000
2025-01-27,10.439764976501465,11912200
2025-01-28,10.381223678588867,10071700
2025-01-29,10.322684288024902,6932400
2025-01-30,10.78125286102295,11651100
2025-01-31,10.751982688903809,9752900
