Price,Close,Volume
Ticker,TUPY3.SA,TUPY3.SA
Date,,
2024-09-02,26.039264678955078,517600
2024-09-03,26.28411865234375,622900
2024-09-04,26.387712478637695,683000
2024-09-05,25.992177963256836,345700
2024-09-06,25.45538330078125,420200
2024-09-09,25.276451110839844,382800
2024-09-10,25.48363494873047,452200
2024-09-11,25.45538330078125,244800
2024-09-12,25.464801788330078,252300
2024-09-13,25.653148651123047,283700
2024-09-16,25.361207962036133,225300
2024-09-17,25.59664535522461,194500
2024-09-18,25.615480422973633,342500
2024-09-19,25.276451110839844,280600
2024-09-20,24.805578231811523,520700
2024-09-23,24.325288772583008,290400
2024-09-24,24.18402671813965,389100
2024-09-25,23.750822067260742,757700
2024-09-26,23.882667541503906,354400
2024-09-27,23.90150260925293,421100
2024-09-30,24.212278366088867,379400
