Price,Close,Volume
Ticker,SLCE3.SA,SLCE3.SA
Date,,
2024-11-01,16.81974983215332,1712500
2024-11-04,16.8294734954834,2366300
2024-11-05,16.858640670776367,982000
2024-11-06,17.403095245361328,4066000
2024-11-07,16.985031127929688,1784300
2024-11-08,16.868364334106445,1935300
2024-11-11,16.985031127929688,1638800
2024-11-12,16.936420440673828,1495700
2024-11-13,16.7225284576416,2585600
2024-11-14,16.508634567260742,2210800
2024-11-18,16.53780174255371,1490600
2024-11-19,16.557247161865234,1012300
2024-11-21,16.275297164916992,1872600
2024-11-22,16.372520446777344,1046400
2024-11-25,16.382244110107422,2214000
2024-11-26,16.450300216674805,1451400
2024-11-27,16.59613609313965,2790600
2024-11-28,17.033645629882812,2970000
2024-11-29,16.926698684692383,3497000
