Price,Close,Volume
Ticker,SIMH3.SA,SIMH3.SA
Date,,
2024-07-01,5.306276321411133,3051200
2024-07-02,5.256961345672607,3759600
2024-07-03,5.779698848724365,5362300
2024-07-04,6.509558200836182,7490600
2024-07-05,6.785721302032471,6906800
2024-07-08,6.618051052093506,4354100
2024-07-09,6.775858402252197,2349100
2024-07-10,6.795584201812744,3694800
2024-07-11,6.904077053070068,2378100
2024-07-12,6.677228927612305,2154100
2024-07-15,6.6575026512146,1583100
2024-07-16,6.687091827392578,1757900
2024-07-17,6.687091827392578,2192300
2024-07-18,6.2728471755981445,3688700
2024-07-19,6.282710075378418,2560200
2024-07-22,6.233395576477051,3019500
2024-07-23,6.036135673522949,2503900
2024-07-24,5.967095375061035,3094800
2024-07-25,5.888191223144531,2958300
2024-07-26,6.302435874938965,3162700
2024-07-29,6.075587749481201,2682200
2024-07-30,5.878328323364258,2741600
2024-07-31,6.243257999420166,3992500
