Price,Close,Volume
Ticker,TUPY3.SA,TUPY3.SA
Date,,
2024-06-03,21.98975944519043,601900
2024-06-04,21.782573699951172,527900
2024-06-05,21.462383270263672,909500
2024-06-06,21.481216430664062,797400
2024-06-07,21.30228614807129,551300
2024-06-10,20.539470672607422,1393400
2024-06-11,20.539470672607422,422000
2024-06-12,20.435880661010742,670300
2024-06-13,20.20985984802246,519800
2024-06-14,20.219276428222656,392600
2024-06-17,20.059179306030273,516300
2024-06-18,20.812578201293945,573900
2024-06-19,21.18927574157715,514500
2024-06-20,20.887916564941406,797500
2024-06-21,20.73723793029785,395400
2024-06-24,22.093351364135742,1059700
2024-06-25,22.065099716186523,355400
2024-06-26,22.0462646484375,342900
2024-06-27,22.272281646728516,452700
2024-06-28,22.253446578979492,330500
